date,no2,so2,o3,pm10,pm25
2024-08-18,8.356,3.0,72.35933333333332,42.673199999999994,12.7408
2024-08-19,8.743882352941176,2.6,68.45688235294118,22.98335294117647,12.089235294117646
2024-08-20,5.857142857142857,2.0714285714285716,84.15721428571429,27.343857142857143,12.24992857142857
2024-08-21,9.333333333333334,2.2,81.50373333333333,27.6032,14.675933333333335
2024-08-22,5.426749999999999,2.3636363636363638,90.14933333333333,31.316,14.493250000000002
2024-08-23,6.388888888888889,2.2222222222222223,86.31944444444444,28.628944444444446,12.192277777777779
2024-08-24,8.0625,2.3125,83.4765625,34.720875,14.94
2024-08-25,5.071428571428571,2.5714285714285716,82.02678571428571,35.19907142857143,14.261785714285713
2024-08-26,7.7272727272727275,2.1818181818181817,76.9090909090909,32.980636363636364,11.818636363636363
2024-08-27,5.214285714285714,2.0,80.8125,46.775214285714284,16.235357142857143
2024-08-28,6.492428571428571,2.0,78.13457142857143,53.47314285714286,17.925857142857144
2024-08-29,5.285714285714286,2.0,82.42857142857143,47.76892857142857,16.701428571428572
2024-08-30,9.6,2.0,77.5,36.382600000000004,13.572
2024-08-31,4.0,2.0,81.984375,55.5398125,16.88625
2024-09-01,3.1740666666666666,2.0,80.318,53.81033333333333,15.753666666666668
2024-09-02,6.090909090909091,2.090909090909091,75.89772727272727,36.69554545454545,12.158181818181818
2024-09-03,5.6265,2.5,67.23833333333333,25.014083333333332,10.047833333333333
2024-09-04,12.066666666666666,2.2,79.275,24.104866666666666,8.925199999999998
2024-09-05,10.380727272727272,2.4,79.18954545454545,34.15709090909091,13.658454545454545
2024-09-06,9.466666666666667,2.3333333333333335,90.35833333333333,32.33546666666667,14.958
2024-09-07,5.320235294117647,3.0,75.88229411764706,27.409000000000002,12.238294117647058
2024-09-08,3.4,3.0,79.15,24.263666666666666,9.774
2024-09-10,8.692307692307692,2.5384615384615383,78.875,20.188,9.838000000000001
2024-09-11,8.176470588235293,2.2941176470588234,87.9265294117647,25.78976470588235,11.739117647058823
2024-09-12,8.666666666666666,2.3333333333333335,91.43333333333334,32.037733333333335,13.698
2024-09-13,12.75,2.4375,68.71875,35.154125,15.8990625
2024-09-14,5.25,2.0,74.0234375,29.185,11.62125
2024-09-15,5.933333333333334,2.2,79.375,21.516466666666666,7.833
2024-09-16,17.8,2.8,73.525,30.931333333333335,11.724
2024-09-17,10.571428571428571,2.857142857142857,68.75892857142857,39.91321428571428,14.229642857142858
2024-09-18,11.0,2.1875,78.046875,38.203625,12.301875
2024-09-19,11.5,2.1875,74.5873125,31.966437499999998,10.096875
2024-09-20,7.777777777777778,2.0,70.78805555555556,32.58916666666667,11.7625
2024-09-21,4.333333333333333,2.2666666666666666,82.06200000000001,27.9066,10.977
2024-09-22,3.2,2.1333333333333333,,21.195800000000002,9.447000000000001
2024-09-23,7.4399999999999995,2.1666666666666665,110.021,32.50628571428572,22.059642857142855
2024-09-24,11.026066666666667,2.6,66.04166666666667,39.33793333333333,25.215
2024-09-25,8.032727272727273,2.0833333333333335,56.385416666666664,34.87233333333334,15.88125
2024-09-26,6.827000000000001,2.0,35.833333333333336,16.938499999999998,7.737500000000001
2024-09-27,,2.0,52.57142857142857,14.733428571428572,4.905
2024-09-28,,2.8,64.59166666666667,20.213466666666665,9.006
2024-09-29,,2.9285714285714284,73.01785714285714,20.13457142857143,8.800714285714285
2024-09-30,,3.0,50.14933333333334,25.847117647058823,10.056176470588236
2024-10-01,,2.8125,56.65625,29.788599999999995,12.5465625
2024-10-02,6.428571428571429,2.8947368421052633,35.223684210526315,36.2254,17.036052631578947
2024-10-03,7.0,2.0,49.23076923076923,22.850076923076923,9.204230769230769
2024-10-04,9.533333333333333,2.235294117647059,50.76470588235294,13.76464705882353,6.11735294117647
2024-10-05,4.636363636363637,2.0,40.57954545454545,15.844181818181818,7.179545454545454
2024-10-06,11.833333333333334,2.0833333333333335,32.40625,17.92925,7.8075
2024-10-07,10.0,2.3333333333333335,21.479166666666668,62.248333333333335,19.6575
